职位名称,薪资,工作经验,学历要求,城市,职位标签,技能要求,职位类型,公司名称,公司行业,公司规模,融资阶段,公司ID,BOSS姓名,BOSS职位,BOSS在线,BOSS认证,BOSS ID,职位ID,安全ID,期望ID,列表ID,福利,每周工作天数,最少工作月数,区域,商业区,经度,纬度,是否匿名,是否外地,是否优选,是否代理,是否屏蔽,是否直接投递,图标文字,是否置顶
全栈工程师,6-11K·13薪,3-5年,大专,杭州,3-5年|大专,全栈无侧重|JavaScript|HTML|Vue|Java|MySQL/Redis/MongoDB|计算机相关专业|全栈项目经验,0,杭州融新智能科技,计算机软件,20-99人,未融资,54a53e2be55be7071HR73N65F1Q~,傅佳斌,招聘者,否,3,a28b1f255501b1b70XVy2NS_FVpZ,1e4279fe051909451HB83NW1ElVU,DCHXCkynY5lqo-113Qm15XqEXtDXghMhtFZ5mZ96olgwuL8PbOu7x-BKROTcYS5yZyO1R6U4V_Xf4mOihA41l4UOR5jWnU4RxpPN8hdeNBDcMRkLUd0b9sN9I2vinSWkjeALx6yYgWPmAg~~,615594290,1yECquUO94v.search.262,年终奖|节日福利|免费班车|保底工资|五险一金|底薪加提成|团建聚餐|绩效奖金,,,滨江区,长河,120.219209,30.171074,否,否,否,否,否,否,,否
高级全栈工程师,30-40K,经验不限,学历不限,杭州,经验不限|学历不限,全栈无侧重,0,延边空谷之音文化传媒,文化艺术/娱乐,0-20人,,607621d5ca1f94d51XR92N29EVM~,刘先生,人事主管,否,3,200629e00a1c12a20nJ_3t-_GVpX,b9668ac1f46da27203V73ti5FlFQ,LLJ3hP4Pr3EWS-J1lRne5temrGKY0gXV4ExP_Ao4mJQy1m0Q4XDQ-ohB3kT2WysAJnTWpfDNSMfdPHrHTX0ozvvzkLvZzXJPF8CWM0cVipATTlVK_bMoPKyFLoQ0hOR_LJPFtVdj5vvfMA~~,615594290,1yECquUO94v.search.263,,,,萧山区,宁围,120.257505,30.180844,否,否,否,否,否,否,,否
全栈服务端,50-80K,经验不限,学历不限,杭州,经验不限|学历不限,,0,但说科技,互联网,0-20人,不需要融资,ee59cca80ba173e603R-3d68ElQ~,刘先生,HRBP,否,3,0d491fb4f00149ef0HR62tq8F1VW,05474d05c7d8da3403Zy3N69GVRQ,FhGG_xHOpTGlu-_1d6Q71SJ2cUl1R9MMsO2Jn2kmZcjqsyqn6rRwq40LCCJ9y1qiFyvJKO1I4ysvj63FNwFEU7wFlTQSDZ2g0cIa5e1vWyFtg_OBhSShqWybwuxaCyclHDYAZS9_lq2BVw~~,615594290,1yECquUO94v.search.264,离职多赔|允许摸鱼|不想上班假|不打扰休息|做四休三|女性支持,,,西湖区,西溪,120.110139,30.266943,否,否,否,否,否,否,,否
php全栈开发工程师,18-23K,3-5年,本科,杭州,3-5年|本科,全栈侧重后端|PHP|全栈项目经验,0,浙江青洲计算机系统,计算机软件,20-99人,未融资,03ba30633772e17c1Xd70t-9GFo~,翁先生,总经理,否,3,c13c3875709d37ee1HR52di1ElU~,071be31e536352c103F53Ny-FlRT,lrC4IelQvtrxb-51IjjvhxgIUbDWQrYUDh3qKBSg-xN7T9bDwdF4XbS0e8xJlCQwVvwboytMAVP5GB1Hb7CaomzRA0r7pMuhQA0NumR4LC_wum3NU3J0tBqzSy1ZXW8P1_5RUUW4_quA,615594290,1yECquUO94v.search.265,加班补助|股票期权|交通补助|带薪年假|生日福利|有无线网|五险一金|员工旅游|年终奖|法定节假日三薪|节假日加班费|团建聚餐|节日福利|免费工装|零食下午茶|绩效奖金|定期体检,,,余杭区,未来科技城,120.004369,30.291717,否,否,否,否,否,否,,否
全栈开发工程师(LLM大模型）,30-40K,5-10年,本科,杭州,5-10年|本科,全栈侧重前端,0,讯盟科技,互联网,100-499人,C轮,7e628e873938c6b01Hd-39q1,骆华君,技术总监,否,3,acf57d19e1f577ae1Hd62Nq5EFs~,f3a074b8d4071bf31HF_09S4FVJW,YyzxolQau3PO_-013aQiqGKG3NXPZ0omJRKnSYFD11rDG3UCTKMvmFpxt8JKT2lQLCNmtTjAdzN6tW9c31unchoXWF4E8aVUni2D0DxUn6aaeSAdFbGayK13uT6wjWbn3IZnrYdEmw~~,615594290,1yECquUO94v.search.266,零食下午茶|五险一金|股票期权|带薪年假|节日福利|年终奖,,,,,120.068817,30.289051,否,否,否,否,否,否,,否
全栈工程师,9-14K,1-3年,本科,杭州,1-3年|本科,Vue|.NET|全栈项目经验|计算机相关专业|物联网|工业互联网|服务化应用程序,0,杭可,电子/硬件开发,100-499人,不需要融资,d89669e515e3cab11nV82tq7EVU~,杨凡,HRD,否,3,b5f4cae17d37a6010nd72Ni4GFY~,b1b73508e45064071HR_0t-8GVdW,abpUYtoNg4_T7-R17Kbg7ugSE8kN4RpIQudL9I7Ox13bXsq-g8F1ZoIYNYvny9PxSC-z2dSJxtd5OtaAadkyIwvZD2b3_nEgfkP82gVhOhp9qvw4wBRNWyNjaHY8GZNoqG7XBHzdY9g2,615594290,1yECquUO94v.search.267,定期体检|年终奖|五险一金|住房补贴|带薪年假|餐补|节日福利|免费班车|周末双休,,,萧山区,新街,120.325112,30.227329,否,否,否,否,否,否,,否
全栈工程师,10-15K,经验不限,本科,杭州,经验不限|本科,全栈开发|后端开发|前端开发|网络编程|多进程|多线程|算法基础|数据结构,0,阜阳百算智能科技,智能硬件,0-20人,,8622c03a3c5242c51XV_39m0FFU~,黄姿锐,招聘者,否,3,f5ffbd6a592f6d8b1nV93924GVZZ,343d73c70da5e3611Xd52tW6E1dT,NTCnzoKfoXXLE-g1xTTf1v-pem9ExOhdbUWyBt5NzKUQ4wTPEZS6JnJQW5mnMnhNoQKEFe7-itAZLOjVjvjw1hl0GgdyP7X9uYidgBna22JamrCk-fyTEfSC6Ww9ldTvisP7l5RPLcFntQ~~,615594290,1yECquUO94v.search.268,,,,钱塘区,和达东东城,120.369289,30.310608,否,否,否,否,否,否,,否
全栈工程师岗位,15-25K,5-10年,本科,杭州,5-10年|本科,,0,江苏钮玮动力科技,自动化设备,100-499人,不需要融资,7c533d7557996c911XR_2dy_E1c~,李青,人事专员,否,3,d5aa3cf1c5253ee51XJ62d-5GFY~,0b3ad8f5ca73245703F92d2_FVtV,nT-O9UEgi8iL2-i17aoyRChhLD7AcIHNLrtu77by7X2wbO4ndWeYheQT55I24T2zaWOwIYd5Nwk3BQzs90U4ZM7YA1ta6PQ0WOy4xlbhynTUSDWz5eayEcYJ_51-y46CN9XWiao7dIJs,615594290,1yECquUO94v.search.269,员工旅游|团建聚餐|住房补贴|节日福利|有无线网|带薪年假|股票期权|餐补|绩效奖金|五险一金,,,余杭区,仓前,119.992628,30.276623,否,否,否,否,否,否,,否
全栈工程师,10-15K,5-10年,大专,杭州,5-10年|大专,全栈无侧重|Vue|PHP|全栈项目经验,0,百杉科技,互联网金融,20-99人,,7ed1d6134cc2c51d1XN-39m6EVI~,孟女士,人事主管,否,3,a0f924b407b3b08e1nR43NS4FVNU,9ae3319012dc19c11HZ72N64ElRW,VoTMlsbRvE4f---1xfTPCa39y6a3YQkRjXdhii40dpzkuuWc8tyBqpeFn3FAbRjXFsOZEHDfEHEAj9hsgyymenyi4oDGxvjyj_IADu_E_TedK8oHfbeGcpg71v2A7lHGMvv649oaj2CqTg~~,615594290,1yECquUO94v.search.270,,,,上城区,钱江新城,120.209685,30.23676,否,否,否,否,否,否,,否
php全栈工程师,12-24K,5-10年,大专,杭州,5-10年|大专,Laravel/Yii/ThinkPHP|JavaScript|PHP,0,风起传媒,广告/公关/会展,0-20人,不需要融资,296485ec842533001HVy0t-4FVs~,龚昕,技术经理,否,3,3b31f9e19ba024b903dy2Nu7FVU~,82a1c9eca81d7c0b1Hd829q5FVNX,hYQyZCOIcGFqY-M1Fq_X9Lkjezxhj4Fl8yCGZayMhSIHGn2bWd8ihzWCbC-XuZWuaVWFwS_yFvOb9UjVgftQqzJcLMejOFLHdmCHIkcFJimDBpghIGSIN7h6E_it3eEuQjL1VcE4ZsNe,615594290,1yECquUO94v.search.271,,,,滨江区,长河,120.192909,30.195341,否,否,否,否,否,否,,否
高级全栈工程师（React + Java Spring）,18-22K·13薪,5-10年,本科,杭州,5-10年|本科,TypeScript|Java|全栈无侧重|计算机相关专业|React|全栈项目经验,0,杭州与光同尘影视...,广播/影视,100-499人,天使轮,7397d550928a99d41HFy3Nm9GQ~~,金塑,研发总监,否,3,29251bf28ead4aea0XV-39S-ElBR,1a29da03f837849a03Fy29m7F1FZ,YjpZCk8H4nRYC-v1z4ZfDTluYVang1jZi0tTa4GBlh5zAfy_y3xxT5hgu1_FFaFFI_r8vvonVo4FRzNa9er8dhB5GwEO0VgJh4HdfufWB87lkWxTtO8N4MFeCDW1rQUQ3dqobb-x1Qgh,615594290,1yECquUO94v.search.272,股票期权|有无线网|五险|加班补助|节日福利|员工旅游|带薪年假|定期体检|通讯补贴|年终奖,,,拱墅区,上塘,120.110325,30.334237,否,否,否,否,否,否,,否
PHP 全栈工程师,12-15K,在校/应届,本科,杭州,在校/应届|本科,PHP开发经验|PHP|计算机相关专业,0,杭州未零,互联网,0-20人,不需要融资,a487628fdf5595b81nB82tm6FFs~,张浩, CEO,否,3,8729fa434b8ce8dd0nZ60tu_EVRY,85a24a96da5eec6d03J43N60E1tY,D26B30BrGbKy2-T1U0lTo8XUZYhSa2jTQNBesD102tAUPXL74t44OyJtLZPieEwCOAMIdy8R39vplJaH0Btf3mM7GRTtiydHNzWEdKs1U92rQ41U9eBokGoAKxGM7CWjwaFNfhiS28rtYQ~~,615594290,1yECquUO94v.search.273,五险一金|零食下午茶,,,西湖区,西溪,120.06688,30.291347,否,否,否,否,否,否,,否
高级全栈开发工程师,27-40K,3-5年,本科,杭州,3-5年|本科,,0,北京某小型信息安全公司,信息安全,20-99人,B轮,,邢玉芹,猎头顾问,否,3,f6822a9709770b170XJ42965ElZV,c173e409e1fc358c03B42969EFdV,NzbkDuRbiNK1w-t1b4vWWKgTqwCmZKxSdIk6LrCC3QZbTeFBGtMHXb7s60htYY9jIQVzwVYx5fUrQ6A1J_c4_ugtbc8FBN-Sd4HhA8hc9jl64KADYLSPEAKK1e4Z7IOvI5xsyVkD8zAZ,615594290,1yECquUO94v.search.274,交通补助|节日福利|年终奖|带薪年假|加班补助|零食下午茶|通讯补贴|五险一金,,,,,120.127984,30.275405,是,否,否,是,否,否,,否
全栈开发工程师,20-40K·17薪,3-5年,本科,杭州,3-5年|本科,Java|全栈侧重后端|JavaScript|国内院校优先|全栈侧重前端|计算机相关专业|React|前端开发经验,0,招银理财,银行,500-999人,不需要融资,66a9ec24434974ec33dz2tu8Ew~~,章嘉洲,产品开发负责人,否,3,40956b5a9fbbcb8c1nZ73tS4GFdR,c84f6cb91338ea4f1HR72dS_EVRS,AzaRKuJJh0WnT-91lmw3S8ox-D63lKMl9CM6DBoSsGqK7QVCBr5IrF7hQvVT15fDFTlTMXFyL5-tIf-A4oeEurzeGYDR0P2OtSZ3T4CUIjkr50oRNABIiBOoBzJckyc6f4nLGGrB9i3_,615594290,1yECquUO94v.search.275,节日福利|工会俱乐部|餐补|带薪年假|五险一金|零食下午茶|补充医疗保险|年终奖|定期体检,,,滨江区,长河,120.189975,30.192263,否,否,否,否,否,否,,否
全栈工程师,450-500元/天,5-10年,本科,杭州,5-10年|本科,全栈侧重后端|JavaScript|Vue|React|Java|计算机相关专业|全栈项目经验|前端开发经验|后端开发经验,6,绍虞数字,计算机软件,20-99人,,c69f84a168b1a7761HJ809u9GFA~,章海波,HR人事主管,否,3,99613afd6e861e4a0XB439W6EVQ~,5e7ee3ed7bdbf1fb1H172N-6EVtY,xaiA2pHnx2lG4-z1Pst26vG-yEYy2pJ0nJlrsvjg0HrNqpSlPtlSN8yzi_47LUTOhYmdaMLB9HUTNrhbkAM7eWkLbTV4_AuC7HQQtSTkd6hesX4PEQxF3bBkoSF8ypoLko6BedvFZTWm,615594290,1yECquUO94v.search.276,,,,滨江区,长河,120.1975,30.180948,否,否,否,否,否,否,,否
全栈工程师,8-12K,1-3年,本科,杭州,1-3年|本科,Linux|vue3.0|全栈侧重后端|vue2.0|Python|全栈项目经验,0,杭州杰歌科技有限公司,电子商务,100-499人,,1a41fb208cb99e8803V93ti7GVc~,陈春春,招聘者,否,3,54353d9e51ddbd471nR82929FVZW,d146e9bb3e5bcd9b03Bz09-9GVVS,onX3myqdS5ReG-N1NbdU0d_L-awo0ezAcjQjgMjFZPPCmkuiFAosYWDb7wB2zMKvSnHw3yqxtEQvkH41-aGnPGTTqS4x7k361ff8jzeCqmdqSB9wddXnRqAPgiigFk3-qTIS7iJnP0yrgQ~~,615594290,1yECquUO94v.search.277,,,,萧山区,闻堰,120.170203,30.130847,否,否,否,否,否,否,,否
初级全栈工程师,6-10K·13薪,1-3年,大专,杭州,1-3年|大专,全栈侧重后端|JavaScript|HTML|Vue|Java|Spring/Spring Boot|后端开发经验|全栈项目经验|前端开发经验,0,杭州多安,医疗服务,20-99人,不需要融资,16342951f7fc7ab71HJ42Nu-GFI~,姜洪飞,营销总监,否,3,2843815a302d9cb31nR43NS6ElpT,d3d6e6687f5f311e1Hx-29q9E1VR,3arYiRNNCUZON-21IDun1Qjyg7Fj0N41RcQvig3SGqc-VKZqqbhBO25VIXXE7-BcwvlSOf1epztaO5HgkBKPNzZj6ZeOH41XrfgtyfdE8J3b7L5MxtqoGQzDH6YhNeRkDu5OZN6ZJjhJvQ~~,615594290,1yECquUO94v.search.278,生日福利|加班补助|保底工资|团建聚餐|零食下午茶|餐补|法定节假日三薪|五险一金|全勤奖|节日福利|工龄奖|绩效奖金|员工旅游|定期体检|住房补贴|节假日加班费|底薪加提成|带薪年假|年终奖|股票期权,,,钱塘区,金桥街,120.323223,30.330866,否,否,否,否,否,否,,否
全栈工程师,12-15K·13薪,1-3年,本科,杭州,1-3年|本科,Java|JavaScript|全栈无侧重|全栈项目经验,0,信公小安,互联网,100-499人,不需要融资,cd29d22babfff92403B60tu4Fg~~,周华民,高级前端开发工程师,否,3,2c973d63613c71a31XJy2NW-E1o~,c87b3dbe4524aecc1HF43dm_F1NR,GzFEc22yvyrli-v1_pbkfp7IZhmeB4dn0-UK6_z7NW1Ybgz2GBwrl6TuXu4TEwTtqMHlAHL0z77V1ZH97llIBr582xqpap-ycL2FjBge9hmyVveSPamcrMSQiHV4df79kJBLotsawJ0~,615594290,1yECquUO94v.search.279,定期体检|五险一金|补充医疗保险|节日福利|带薪年假|零食下午茶|年终奖|员工旅游,,,临平区,临平,120.303062,30.393593,否,否,否,否,否,否,,否
ai全栈工程师,15-30K,在校/应届,本科,杭州,在校/应届|本科,Golang|后端开发经验|全栈侧重后端|Node.js|计算机相关专业|React|前端开发经验|全栈项目经验|TypeScript|C/C++|全栈无侧重|MySQL/Redis/MongoDB|Python,5,杭州纵狐,互联网,0-20人,A轮,0eb541c2177c9cb71Hd939W4F1U~,曹先生,ceo,否,3,6bf3a13c9d2e301e0XB-3ty1FlFZ,72be4537f973df9003J43du-EVFV,Nok5nvH1ElWxX-K1YgcxvD1O0-6DFQapxEGlJ26z_lsPvhFWwjAv9exFVsKNOLWsRXJZHU5E5fLhCpIM8M6h0oIeysEimIY6Fwdgnxp0WI-WDwyCJxFj1gwl4z8dykTrcHpvh6dA2WVp7g~~,615594290,1yECquUO94v.search.280,加班补助|有无线网|免费班车|全勤奖,,,萧山区,义蓬,120.436809,30.269698,否,否,否,否,否,否,,否
全栈工程师,13-17K,3-5年,本科,杭州,3-5年|本科,TypeScript|Java|Spring/Spring Boot|JavaScript|Vue|全栈无侧重|HTML|MySQL/Redis/MongoDB|计算机相关专业|React|Python|全栈项目经验,0,鉴流工坊科技有限公司,人工智能,0-20人,,984ef40bd13f2ff503V939y5GVI~,蔡晨煜,招聘者,是,3,2d7738752783569a1XJ_0tS-FFo~,d02d73c98275247f03Fy0t60GFBR,HC1ocP7POol9d-_1FRuCDvBOIOxQAWylCUy-H4j49BZTsHd9rlsU_IWnarhRJBWVhouenfjDsENUBw_aWUA7AF-eDDVDDKZDgZzFStIC5YQfqxeeOXPYV_Ii-a374KZSJhg1zlLBFIk0ZuSNyq32BF3xbLyNsEUEUka1_fgYy3P3D6ge,615594290,1yECquUO94v.search.281,,,,上城区,五堡,120.240625,30.308425,否,否,否,否,否,否,,否
Java全栈开发工程师（ERP方向）,20-30K,5-10年,本科,杭州,5-10年|本科,Java|SpringCloud|MyBatis|Kafka|Docker|JVM|MySQL|Redis|PostgreSQL|分布式经验|微服务经验|云计算经验|ERP开发经验|MES开发经验|不接受居家办公,0,杭州陈策咨询,互联网,0-20人,未融资,77c924abee0a730903Z40tW4FlQ~,王先生,技术,否,3,e36d2f1a6370e2070n182tm-Ew~~,f1da688119dcbc4903F53t2_ElRT,waPZiDKrcjcJw-N1r--1CbHZHaGaak2eR983CCvVK4w9Eu7p0NtfoeTzReHj-w3zqPSA2qr9L2V2ERFeyZaW65ahpZ9o5nvwUJf9Na57QRhwBycjtwJzSYGFO0yP1252hmT1fCSxgRo~,615594290,1yECquUO94v.search.282,定期体检|节日福利|五险一金|零食下午茶|团建聚餐|带薪年假,,,,,120.255306,30.237285,否,否,否,否,否,否,,否
全栈工程师,20-40K·16薪,在校/应届,本科,杭州,在校/应届|本科,接受实习/在校生投递|Django/Flask|全栈无侧重|MySQL/Redis/MongoDB|React|英语读写能力良好|Python|全栈项目经验,5,北京鳄梨智面科技,互联网,0-20人,不需要融资,7e00147ecf3ba6891HNy09m9F1I~,桂冠,研发负责人,否,3,a4a6e6bce664672b0nJ-09i0E1NX,c20e9604c02c355203dz0tm7F1dU,7CnAktmdPAeG_-i1lNl7XvlDTMoQ0IPelaY2Y1RQSPKsOK6i08l7qvBqPtIuwEDFdHPZAaqAXGACxdGwMITbgk_xh0_XY_XmX57i7kREZEUPZZxuYbgJyyuxLODwdsZ460R5yphoYYqIoQ~~,615594290,1yECquUO94v.search.283,带薪年假|股票期权|五险一金,,,西湖区,西溪,120.129042,30.275449,否,否,否,否,否,否,,否
全栈研发工程师,8-13K,1-3年,大专,杭州,1-3年|大专,计算机相关专业|前端开发经验|后端开发经验,0,正天宠物,电子商务,20-99人,不需要融资,e7d6bfc382fd74941XB73dS1EFs~,黄先生,CEO,否,3,aee1052aa9d09edd33V92d2-Els~,ec93e1ffe1a43bdb1XJ62dq0E1RX,BTJUkgoRrcJQe-S1A0RpSOO8r7MwvCIqb3wwcFlizK5TC4S4hlF1WGGWftMAVq3MzsyfxsswQkRInPemzWGHfILcwrbB32XeTVDbZ852md9IDDlNCgdItaz5shZM1b8rybhqYyiYB7h9,615594290,1yECquUO94v.search.284,五险一金|带薪年假|全勤奖|团建聚餐|年终奖,,,西湖区,西溪,120.076549,30.308702,否,否,否,否,否,否,,否
全栈软件开发工程师,8-11K,3-5年,本科,杭州,3-5年|本科,全栈侧重前端|全栈侧重后端|JavaScript|Vue|Java|Python|全栈项目经验|前端开发经验|后端开发经验,0,起点通信,通信/网络设备,20-99人,不需要融资,e3462dbbc4eaaf1f1XZ63tu-GVc~,胡先生,招聘者,否,3,d4bcf5eec80483420nF739u9F1ZR,ed97af8356d02c2603V62N24FltS,j2fkIUNCtKa35-d1arOse8wooZOriDuaaIhwOxmoFSa3qc8sv-OPJvqPWJz2ML5DHwXCCX0xcg3CKxREVzbhz726ne-7w123cKyRa0tLD1QX5M3eoJifZEAJ9oLuJDi6ucd1NZnDwUm0LA~~,615594290,1yECquUO94v.search.285,保底工资|全勤奖|工龄奖|加班补助|节假日加班费|底薪加提成,,,钱塘区,白杨,120.345545,30.302257,否,否,否,否,否,否,,否
中级全栈工程师,10-14K,1-3年,本科,杭州,1-3年|本科,全栈侧重后端|Vue|React|Java|Python|Golang|MyBatis,0,浙通服,通信/网络设备,1000-9999人,未融资,326ec7fb187845fb1XN-3tq0FQ~~,赵先生,应用软件开发工程师,否,3,0e7b497fb82e11291HV-29i_FlE~,32d545f6233a4bdd03V53968F1pV,tebObtcX3ZmJw-b1kpSdsHsplc4-hU16T3TNx2HxJXTSHoNqsrMfHbzVjfECnuR-vnoGXw9zSemwf1JCLy25rdE3eI5UXEYxmMiIb445Gp1iUSJH81KG8Tf6gEyiCPyf3foa6unHZ8g~,615594290,1yECquUO94v.search.286,五险一金,,,滨江区,星光大道,120.210229,30.207509,否,否,否,否,否,否,,否
AI Native 全栈工程师,20-40K,3-5年,本科,杭州,3-5年|本科,,0,交易哲学,人工智能,0-20人,天使轮,72318b5010008db203Z5296_F1E~,宋漪卉,HR Head,否,3,fcc4faf1edbc1b470XR609m8FVBT,35e17ec1306076e703Fy3ti6F1ZU,tLGh1y1W9seN--O1KA9amFItdqQCV_ced9wXr24ZVebRHzNQA50AHEbB0LLSyAsOtfgksjf7dicEagtirmKOUwf38nxnl3np768K-hsbyohY73jMHzPu_CbJQGklXhrvor9VEB8UeKgXlA~~,615594290,1yECquUO94v.search.287,五险一金,,,西湖区,西溪,120.086593,30.256945,否,否,否,否,否,否,,否
全栈工程师,8-12K,经验不限,本科,杭州,经验不限|本科,Java|CSS|Spring/Spring Boot|JavaScript|Vue|MyBatis|全栈无侧重|HTML|MySQL/Redis/MongoDB|ios|全栈项目经验|Android,0,杭州双梓星网络科技,互联网,0-20人,,3b4cbc196a01fa5d03R62921GVE~,安泽印,招聘者,否,3,786288ee94c90fc00XB_2dy1FVpT,4bd5892737cd38a303B829u5GFRR,cWTcjz11LQ6lG-b1p9Ennz5KAhrgjazOkmZidmMwvtZJarGj-sTqQzuQKiBETZpc-3x-nqy86uUcoBVpURlB8RFok5wO5g-JFAzS9T4aFFjB6Yq8oK2ifCffA92pW-v3xZNoW6wgAo78yA~~,615594290,1yECquUO94v.search.288,,,,上城区,天城路沿线,120.20408,30.32111,否,否,否,否,否,否,,否
中级全栈工程师,12-22K·13薪,3-5年,本科,杭州,3-5年|本科,Vue|Java|.NET|全栈项目经验|前端开发经验,0,三花微通道,其他行业,1000-9999人,已上市,e196c58578ccb7880XB63Ni0,尚京蕊,应用运维主管,否,3,87c606e38669a7f60nd40t6_EFo~,ba64df2c95d2d7cb03B_39i6EVZW,4JrXvHYNYz9dc-H1-L1n_TmG3W-RxSsG9W8fBkBaMTtWHFag5rtMvkbwlWqvwp4tWMfu89w8b6kPOFMoyTDlaNc5cWAVqNF4Rv1--sCjnJUtWKJZALc2tPvdqa1HmJBgz212j78siw~~,615594290,1yECquUO94v.search.289,五险一金|定期体检|年终奖|带薪年假|餐补|节日福利,,,钱塘区,工业园南,120.373562,30.290149,否,否,否,否,否,否,,否
全栈工程师,10-15K·13薪,经验不限,学历不限,杭州,经验不限|学历不限,PHP|React|Vue|SQL,0,奇禾网络,大数据,20-99人,未融资,d9be7305cc32221f1nB42d-5FlA~,徐士淮,技术总监,否,3,22a3650543ea2cec1HBz39m9F1U~,4c1ec3070d23bfdf1XZ50ty1EFRY,HKw4I9JU7sI1q-O1G7w1M3KuFBLHIDKk042nQndYsmidutvw-wZYzdD2VzgSg4JCdGv-L5rjfkI4ttRNQFvU1oUQXotRRg4NxsnhtmuzeLIwTYiKPpRtPH3YCEh85L_pR4RqWI1Fe-Se,615594290,1yECquUO94v.search.290,绩效奖金|节日福利|带薪年假|零食下午茶|夜班补助|加班补助|节假日加班费|有无线网|五险一金|年终奖,,,西湖区,翠苑,120.100659,30.300959,否,否,否,否,否,否,,否
高级全栈工程师,11-14K,3-5年,本科,杭州,3-5年|本科,全栈无侧重|全栈侧重后端|JavaScript|HTML|CSS|TypeScript|Vue|Java|PHP|全栈项目经验,0,寰映信息科技(上...,家具/家电/家居,0-20人,未融资,3a1bb1f92a35ea511nF_3dS_EFQ~,王华,Founder,否,3,5a43db1a1062df9e03Vy2NW9Fg~~,84b4e2c5aaa5f9ad03B63N-6EVBT,EtaCWnWJN7v8w-E119MxI1YTwuiRQgTmyTQdAxrzsHiwo2r1M_m4chgc5KQ-XfDP6_epbTMVjNTBEDHO4eJ1vumNmcXVQPSsu44jdIghR0bnpplBQWf9z-NvDsamSJeMdTXTh2j0gdw~,615594290,1yECquUO94v.search.291,交通补助|餐补|加班补助|年终奖|通讯补贴|节日福利,,,临平区,东湖,120.29538,30.441026,否,否,否,否,否,否,,否
手机厂商快应用开发（全栈 兼职项目),60-120元/时,经验不限,学历不限,杭州,经验不限|学历不限,JavaScript|Node.js|React|计算机/软件工程相关专业|前端开发经验|技术博客/开源项目有所贡献|接受居家办公,6,杭州店飞科技有限公司,互联网,20-99人,天使轮,21034cd9c9e49ee21XV809-9EFQ~,谢女士,招聘专员,否,3,2e836aacc0b3e77c0ndz2N21EVdX,48d9f3f9dbf107451Hx529S4F1BQ,doIykqiUOVEIm-e1TpOoiboSpOwebgokTy_qdXP_W2DVhnnr7YT6OMPqNawLsmYiJ_wBUPboPno57lfd_dec6Vf-6jYQSp00kTmER4uJabl3nEU51_8OyB0d5B2ZXsMRVvWTXtV2gF5Weg~~,615594290,1yECquUO94v.search.292,团建聚餐|工龄奖|保底工资|绩效奖金|年终奖|员工旅游|零食下午茶|股票期权|五险一金,,,西湖区,西湖,120.108235,30.265589,否,否,否,否,否,否,,否
全栈工程师,10-15K,3-5年,本科,杭州,3-5年|本科,全栈侧重后端|CSS|HTML|Spring/Spring Boot|MyBatis|MySQL/Redis/MongoDB|计算机相关专业|全栈项目经验|后端开发经验|前端开发经验|SSH架构(jdk1.6)|ExtJs|SpringMVC(jdk1.8)|memcached缓存|Jquery,0,博亦远科技,计算机软件,100-499人,未融资,a1d2e6efaa168bae1nV53d67EFQ~,陈冬琴,HR,否,3,958512a3f2ba9c9b1HN-3dm8GFM~,404cb339d0460a9503F-2t67EVpQ,_6AHvr2yYbSgY-w1gK4oXqeyEBL9BhlVTEoU-nG5tlJsaaJLh_P1oMMr1km9fgR9hBCmqmYX4FbMDiF8SmoqhLSYl3jCOTFhq8N3oKe9SKuOuSymQ9waiG8Q1P96usEHpZbN3lj7KtOW,615594290,1yECquUO94v.search.293,节日福利|餐补|股票期权|带薪年假|年终奖|交通补助|五险一金|加班补助|零食下午茶,,,西湖区,翠苑,120.120852,30.28098,否,否,否,否,否,否,,否
小程序全栈兼职,20-25K,5-10年,大专,杭州,5-10年|大专,Java|Spring,0,微风口网络科技,移动互联网,0-20人,未融资,afc22c5034f4f9781XVy2Ni-Fg~~,杨大耀,CEO,否,3,7b106eff0811d98a1nJ63tu4FQ~~,ea3dc01b9c8add5e1nR82t--FVVT,RM0bt2RB6Q4r_-v1fK385U3ZPsBm-f7rkBnUG-TpxOMm-EVwV71b5emWSHhdzfqP8mM4EtNEJAU4Jox8OtX_XYPU5R_TWugTy3vsbseUvl0aGyu-1ncgmscTm4AAo77yqkSQnmyKzA~~,615594290,1yECquUO94v.search.294,年终奖|零食下午茶|绩效奖金|节日福利|餐补|交通补助|股票期权|五险一金,,,钱塘区,白杨,120.3364,30.30189,否,否,否,否,否,否,,否
