职位名称,薪资,工作经验,学历要求,城市,职位标签,技能要求,职位类型,公司名称,公司行业,公司规模,融资阶段,公司ID,BOSS姓名,BOSS职位,BOSS在线,BOSS认证,BOSS ID,职位ID,安全ID,期望ID,列表ID,福利,每周工作天数,最少工作月数,区域,商业区,经度,纬度,是否匿名,是否外地,是否优选,是否代理,是否屏蔽,是否直接投递,图标文字,是否置顶
全栈开发工程师AI,7-12K·13薪,1-3年,本科,杭州,1-3年|本科,全栈侧重后端|Vue|Java|Python|Spring/Spring Boot|MySQL/Redis/MongoDB|计算机相关专业|全栈项目经验|后端开发经验,0,杭州凌渡,在线教育,20-99人,未融资,8369c7d4b1f4e06203Z43NS7EQ~~,郑林勇,副总经理,否,3,4ee63a217ee916a50XRy29u-GVE~,e0f7139d82397c4303Z-3du1FlpV,AgLTZvEJGknnw-i1PYu-ZDcTDE52Q66eUe7jO-4FFqAr8eAQseQS9qWdgk8u1F0RS5mXhfrlI-EJi9GpREb78CKK0MtrZ0C8Gk6ySt7nor0oN75LiySGOwim7lRnwgJdxA0etwdBHCk~,615594290,1yGQl9q2wIO.search.259,五险一金|通讯补贴|意外险|加班补助|年终奖|带薪年假|交通补助,,,余杭区,仓前,119.988756,30.275469,否,否,否,否,否,否,,否
全栈工程师,12-20K,3-5年,本科,杭州,3-5年|本科,全栈侧重前端|CSS|TypeScript|React|Golang|Node.js|全栈项目经验|可居家办公|海外工作机会,0,丰丰兔,互联网,0-20人,,97d79eecbc88ddeb1Hd92d25Fls~,陈美琪,人力资源经理,否,3,244ec7c04ba8a4360Xd52tq0ElY~,0bec6fd3315a65661HB_2tS1E1dW,kapGqdIVcxRK5-E15jX-gBCYpI9i0QK0JVerH989SkEZSe24GckjNguu2mSLC8OHycEpKUcK3OTnpQvG79u4LaCEFl-SqE9gXb0feeC4yFA7-TS-vUrWSXcsX7oe-9SvG5R__dOqRZ68,615594290,1yGQl9q2wIO.search.260,,,,西湖区,黄龙,120.1258,30.27263,否,否,否,否,否,否,,否
全栈web开发工程师,18-28K,1-3年,本科,杭州,1-3年|本科,HTML|CSS|数据结构|后端开发|前端开发|Vue|Koa,0,杰士达科技,计算机软件,20-99人,,67ff60c4c78cbe8b1nNy2dm1GVc~,刘恒,人事经理,否,3,6c8114cae37519d90ndy29m5EFNT,f0e700e9fa94ade61XV93ty6FlFT,rzYT25w9HLRzr-x1Dc5rTEdhYT0wil6FcS2trNH9cTtWqRijZkSoeKSDM9y0lh8gRQjua7Xj5GWrjF2m3X6BlLtKGu8ewr6unpF0wDMp0iZnhUyGi9IaqQbb-NXbQBmrOmEOUQ1Reg-quw~~,615594290,1yGQl9q2wIO.search.261,,,,上城区,四季青,120.212408,30.251329,否,否,否,否,否,否,,否
全栈工程师,6-11K·13薪,3-5年,大专,杭州,3-5年|大专,全栈无侧重|JavaScript|HTML|Vue|Java|MySQL/Redis/MongoDB|计算机相关专业|全栈项目经验,0,杭州融新智能科技,计算机软件,20-99人,未融资,54a53e2be55be7071HR73N65F1Q~,傅佳斌,招聘者,否,3,a28b1f255501b1b70XVy2NS_FVpZ,1e4279fe051909451HB83NW1ElVU,tlsDTdaDgYIe_-L1jVeeM9Dl-papNnTvMV-xKoAfHw8NR1BtwvsalqeT1j_tZz6z6RHYD53Gi6g4EwwjJlriVaJIx6Q4eK7fnbOjbstcLt6FVn6RhyjTbCzYkL5ognbtH-swVnDeIwXScA~~,615594290,1yGQl9q2wIO.search.262,年终奖|节日福利|免费班车|保底工资|五险一金|底薪加提成|团建聚餐|绩效奖金,,,滨江区,长河,120.219209,30.171074,否,否,否,否,否,否,,否
高级全栈工程师,30-40K,经验不限,学历不限,杭州,经验不限|学历不限,全栈无侧重,0,延边空谷之音文化传媒,文化艺术/娱乐,0-20人,,607621d5ca1f94d51XR92N29EVM~,刘先生,人事主管,否,3,200629e00a1c12a20nJ_3t-_GVpX,b9668ac1f46da27203V73ti5FlFQ,W604VD4xVvqV4-91wWxIpbo6wVgSJ_P71RAJngKMQv5LQ6lOGEEOPUbGqKxR4XgHjQdB9GHeFuqoLm4bukKU7EiInEWVzhm6Zko5Mznx1z5KcA7KOR5PjqG5etelXDI7deiaN30fA54Ldw~~,615594290,1yGQl9q2wIO.search.263,,,,萧山区,宁围,120.257505,30.180844,否,否,否,否,否,否,,否
高级全栈工程师,14-28K,3-5年,本科,杭州,3-5年|本科,全栈侧重前端|HTML|CSS|Vue|Java|Spring/Spring Boot|MySQL/Redis/MongoDB|全栈项目经验|灵气,0,尺子,移动互联网,0-20人,不需要融资,276c625d0a11540e1XR43dq-ElQ~,俞晨浩,CEO,否,3,cd2d0e9c86c50cf40nF809u4FlE~,bb18186c928873f31HV73Nu1GFBW,AMhep2wyUC95P-K1ClnqZuYsfKVa2FY6M-xjnqiLvrbPgUscwoNqY7ktTXfBzG1VfpzU_RKYhCEN-oBBt74IqBb3KOF9qchhVKTFaojY5UxP-ychM6gvdgU61SGmnU8q6v8M5fdZ8AN7,615594290,1yGQl9q2wIO.search.264,团建聚餐|零食下午茶|五险一金,,,萧山区,钱江世纪城,120.264771,30.221386,否,否,否,否,否,否,,否
全栈服务端,50-80K,经验不限,学历不限,杭州,经验不限|学历不限,,0,但说科技,互联网,0-20人,不需要融资,ee59cca80ba173e603R-3d68ElQ~,刘先生,HRBP,否,3,0d491fb4f00149ef0HR62tq8F1VW,05474d05c7d8da3403Zy3N69GVRQ,uupb7fQJwYqho-_17EOTXNHIDTiysRFOla9QJHlB35ZW1KxoawrMYgmOxt7EUjSiTD-4-nX9bf-CTsXu4jluHFCgTj23Ri3EVMY5vStHzBg5s3uzUU7sPuT57y43UGNPdMRsm5eBRjhYZw~~,615594290,1yGQl9q2wIO.search.265,离职多赔|允许摸鱼|不想上班假|不打扰休息|做四休三|女性支持,,,西湖区,西溪,120.110139,30.266943,否,否,否,否,否,否,,否
php全栈开发工程师,18-23K,3-5年,本科,杭州,3-5年|本科,全栈侧重后端|PHP|全栈项目经验,0,浙江青洲计算机系统,计算机软件,20-99人,未融资,03ba30633772e17c1Xd70t-9GFo~,翁先生,总经理,否,3,c13c3875709d37ee1HR52di1ElU~,071be31e536352c103F53Ny-FlRT,TkPESfi3HU70w-b1FSD0KaGWcwohrNzu2IeTN-jctbQ4RPfsaAhCxuIrMKlApsgyfkOTS-7Ujugd2H52iEENzZLTNp2VuthdiyLK0LR8F97477F0HBAZ2taN1yA6yMhRc-uU_0Hiwqpw,615594290,1yGQl9q2wIO.search.266,加班补助|股票期权|交通补助|带薪年假|生日福利|有无线网|五险一金|员工旅游|年终奖|法定节假日三薪|节假日加班费|团建聚餐|节日福利|免费工装|零食下午茶|绩效奖金|定期体检,,,余杭区,未来科技城,120.004369,30.291717,否,否,否,否,否,否,,否
全栈开发工程师-顶级AI公司,35-65K·14薪,3-5年,本科,杭州,3-5年|本科,全栈无侧重|JavaScript|Vue|React|HTML|Java|C/C++|Python|Golang|计算机相关专业,0,某大型互联网科技上市公司,互联网,10000人以上,已上市,,李女士,猎头顾问,否,3,cf57f0d8eb1c212f0nxy3dS7F1dQ,0273d0c9a946fd0f03J-2N2-F1NQ,tLevF9-nbAbO3-z1stcEU4Hs8bQ31m2v2fAtiIjoCvQNOGcUzd6ZarcZN9pMKtgrUR0ButawqH_PwoOLsIXuY-pwGiyK997LLFv9WtoC1pRORqmGG31MHpG3lWblhmXL9dz-4DM~,615594290,1yGQl9q2wIO.search.267,餐补|五险一金|零食下午茶|免费班车|股票期权|节日福利|补充医疗保险|员工旅游|年终奖|交通补助,,,,,120.17320758483493,30.273625826545615,是,否,否,是,否,否,,否
全栈开发工程师(LLM大模型）,30-40K,5-10年,本科,杭州,5-10年|本科,全栈侧重前端,0,讯盟科技,互联网,100-499人,C轮,7e628e873938c6b01Hd-39q1,骆华君,技术总监,否,3,acf57d19e1f577ae1Hd62Nq5EFs~,f3a074b8d4071bf31HF_09S4FVJW,jlIbl73f55Q7y-P1RFJfmEgguNWwKWErz3oioEvOyLXWSAbSh2iPrVIagjx34q_0SB9JP3lHdrZJWymWcr2V0g7QE-Dga_X37t7tZTcfdgjS5hxgZfdzD5EL7sfjBjOJV3ePlKgEUw~~,615594290,1yGQl9q2wIO.search.268,零食下午茶|五险一金|股票期权|带薪年假|节日福利|年终奖,,,,,120.068817,30.289051,否,否,否,否,否,否,,否
全栈工程师,9-14K,1-3年,本科,杭州,1-3年|本科,Vue|.NET|全栈项目经验|计算机相关专业|物联网|工业互联网|服务化应用程序,0,杭可,电子/硬件开发,100-499人,不需要融资,d89669e515e3cab11nV82tq7EVU~,杨凡,HRD,否,3,b5f4cae17d37a6010nd72Ni4GFY~,b1b73508e45064071HR_0t-8GVdW,aD4ZaaQewjx87-e1qp97i4miVrhRnRZwfJALeQY8-7Eex0AbuJ7rARGKaIgqMS0wtuokjoNHqK9LZIHQQVswi6bYXrlTJAAquDjK-oUE9fOi7oM3zmvv-ppVc5VE4mDnbKraGEnek3Wf,615594290,1yGQl9q2wIO.search.269,定期体检|年终奖|五险一金|住房补贴|带薪年假|餐补|节日福利|免费班车|周末双休,,,萧山区,新街,120.325112,30.227329,否,否,否,否,否,否,,否
全栈工程师,10-15K,经验不限,本科,杭州,经验不限|本科,全栈开发|后端开发|前端开发|网络编程|多进程|多线程|算法基础|数据结构,0,阜阳百算智能科技,智能硬件,0-20人,,8622c03a3c5242c51XV_39m0FFU~,黄姿锐,招聘者,否,3,f5ffbd6a592f6d8b1nV93924GVZZ,343d73c70da5e3611Xd52tW6E1dT,XAqFySM31TfFW-G11uhI12KqPR8lQigVtZU-UjJ-RWQfqCaNQr3lnutI-8mIuq1peHzfmKG3zHPdRNRb9dGp_VxsCQzXUPM7dAxbIbx17WMX6KBUDRhRU4WPal4ifz-9n7zBM8HJZwJxVw~~,615594290,1yGQl9q2wIO.search.270,,,,钱塘区,和达东东城,120.369289,30.310608,否,否,否,否,否,否,,否
Java,15-29K,经验不限,本科,杭州,经验不限|本科,微服务架构|全栈开发|服务器配置|多线程|分布式技术,0,辛氪,电子商务,0-20人,不需要融资,cc92929235bdb9561HZ609q1Ew~~,宋先生,招聘者,否,3,2e60ece99f11a0770nR_39y7F1o~,e69d3be4d92273141nZy3t20EFRZ,2wKwRIZ7NxDcj-Z1Ltngc8hsXJ8SfaOzuEeLhDhv1e1ThqIQS43nWjkXuAuU8YT3wHSt0IJRZoZ5F_OgtNOJY0W4ByvLLC4-udLJ3iLeBpPcJYhhRc-hXYDhiacom1kxdNJvW4qB5hg~,615594290,1yGQl9q2wIO.search.271,五险一金|全勤奖|加班补助|年终奖|员工旅游|定期体检|可以远程办公|带薪年假|包吃,,,萧山区,钱江世纪城,120.247365,30.244675,否,否,否,否,否,否,,否
全栈工程师,10-15K,5-10年,大专,杭州,5-10年|大专,全栈无侧重|Vue|PHP|全栈项目经验,0,百杉科技,互联网金融,20-99人,,7ed1d6134cc2c51d1XN-39m6EVI~,孟女士,人事主管,否,3,a0f924b407b3b08e1nR43NS4FVNU,9ae3319012dc19c11HZ72N64ElRW,uxh50LaQjxSnD-41UbBHkoyieEOq2s5ky-tlutH9sJ5zuQ3ofzVkVHYK-JtiawY4s6X-iTeW0kzVz3asTDMDC6tk-VeAF8Z1PfAlU7eWPLwt9T481uiIavUETRc_gZrIPMBiXyQ3726UWw~~,615594290,1yGQl9q2wIO.search.272,,,,上城区,钱江新城,120.209685,30.23676,否,否,否,否,否,否,,否
php全栈工程师,12-24K,5-10年,大专,杭州,5-10年|大专,Laravel/Yii/ThinkPHP|JavaScript|PHP,0,风起传媒,广告/公关/会展,0-20人,不需要融资,296485ec842533001HVy0t-4FVs~,龚昕,技术经理,否,3,3b31f9e19ba024b903dy2Nu7FVU~,82a1c9eca81d7c0b1Hd829q5FVNX,XbZVFO-l72Jsd-r1O__3MnPII3L4idUiaqTLgTpoHGsQAalXJr4d1Bra6D4TT_wUQg1pYDIyO_UOaF6gyskTD7KaVMyQP75zWRyBXr5G6_7wSsdA4JeMHPq-_6w-ofKnH_Nz6OeM3t5f,615594290,1yGQl9q2wIO.search.273,,,,滨江区,长河,120.192909,30.195341,否,否,否,否,否,否,,否
高级全栈工程师（React + Java Spring）,18-22K·13薪,5-10年,本科,杭州,5-10年|本科,TypeScript|Java|全栈无侧重|计算机相关专业|React|全栈项目经验,0,杭州与光同尘影视...,广播/影视,100-499人,天使轮,7397d550928a99d41HFy3Nm9GQ~~,金塑,研发总监,否,3,29251bf28ead4aea0XV-39S-ElBR,1a29da03f837849a03Fy29m7F1FZ,4kVjitvHvky2i-O1GcO6Vap2CA0NnWgJaX66C79QLER7uNzYGMjGaNG-AFVOhFnAnrITWVoq2VK_xFIB4EknEJvjSR1dvDcOin9GXcDnofk_cnY9kAdwTeThszXn-pk4FHqc2slVQWqV,615594290,1yGQl9q2wIO.search.274,股票期权|有无线网|五险|加班补助|节日福利|员工旅游|带薪年假|定期体检|通讯补贴|年终奖,,,拱墅区,上塘,120.110325,30.334237,否,否,否,否,否,否,,否
PHP 全栈工程师,12-15K,在校/应届,本科,杭州,在校/应届|本科,PHP开发经验|PHP|计算机相关专业,0,杭州未零,互联网,0-20人,不需要融资,a487628fdf5595b81nB82tm6FFs~,张浩, CEO,否,3,8729fa434b8ce8dd0nZ60tu_EVRY,85a24a96da5eec6d03J43N60E1tY,6Ag7oUkWxjaok-T1hhaeqzE15O8UBK-ixDZfvMIa79F0WOMCWHCXXLOFQljxawDw2oI9Vcp6i9HowxfD_7xjWe0DOdo9lUWuKiQF_2yRhMorPfJKZGBWr6En7Z2tVGbVlUnxubnsShZxoQ~~,615594290,1yGQl9q2wIO.search.275,五险一金|零食下午茶,,,西湖区,西溪,120.06688,30.291347,否,否,否,否,否,否,,否
高级全栈开发工程师,27-40K,3-5年,本科,杭州,3-5年|本科,,0,北京某小型信息安全公司,信息安全,20-99人,B轮,,邢玉芹,猎头顾问,否,3,f6822a9709770b170XJ42965ElZV,c173e409e1fc358c03B42969EFdV,Ki-iNS6wHWqbw-I10bBNKcdHs4T3e94du-LwfSmrIiYZtktiZw-6MRea96Mh90zX8mLW7n91gQmALH4Fz1Xz2sUVjhMBW3vFmTyMuf49kMPmvzVkFTHjkjw9dbPOhJGORMLECqJJTWDo,615594290,1yGQl9q2wIO.search.276,交通补助|节日福利|年终奖|带薪年假|加班补助|零食下午茶|通讯补贴|五险一金,,,,,120.127984,30.275405,是,否,否,是,否,否,,否
全栈工程师,450-500元/天,5-10年,本科,杭州,5-10年|本科,全栈侧重后端|JavaScript|Vue|React|Java|计算机相关专业|全栈项目经验|前端开发经验|后端开发经验,6,绍虞数字,计算机软件,20-99人,,c69f84a168b1a7761HJ809u9GFA~,章海波,HR人事主管,否,3,99613afd6e861e4a0XB439W6EVQ~,5e7ee3ed7bdbf1fb1H172N-6EVtY,xyRz9MvyMwulY-B19Nl5mm6ZJn7NqIkom_YXRXn488AEE2z7jccfRvIeE08avrubcDxBDl-bL4458x8eXOJO8GCIQCTDRXEOVn3jj-8Zi3oXpgQA45tm8XQ4C7m1PM3pUf5LrFuJZ9JF,615594290,1yGQl9q2wIO.search.277,,,,滨江区,长河,120.1975,30.180948,否,否,否,否,否,否,,否
全栈工程师,8-12K,1-3年,本科,杭州,1-3年|本科,Linux|vue3.0|全栈侧重后端|vue2.0|Python|全栈项目经验,0,杭州杰歌科技有限公司,电子商务,100-499人,,1a41fb208cb99e8803V93ti7GVc~,陈春春,招聘者,否,3,54353d9e51ddbd471nR82929FVZW,d146e9bb3e5bcd9b03Bz09-9GVVS,npcYBtqbu10w9-q1SKDbffRBF9J17ukwHdi12Ln0Kw0zxLgWWBALM4sMZSA4GJS0wCOqX3ESudiEtwYeHcDp2MIY5dcYRCrfI-1pLnLdb41eYR0_oAX8Ur44To4AfG6Njeqbv_MFEdfUKg~~,615594290,1yGQl9q2wIO.search.278,,,,萧山区,闻堰,120.170203,30.130847,否,否,否,否,否,否,,否
初级全栈工程师,6-10K·13薪,1-3年,大专,杭州,1-3年|大专,全栈侧重后端|JavaScript|HTML|Vue|Java|Spring/Spring Boot|后端开发经验|全栈项目经验|前端开发经验,0,杭州多安,医疗服务,20-99人,不需要融资,16342951f7fc7ab71HJ42Nu-GFI~,姜洪飞,营销总监,否,3,2843815a302d9cb31nR43NS6ElpT,d3d6e6687f5f311e1Hx-29q9E1VR,cSgT2r1ToFCdR-n1iU114jy46ZuVCsgPQQMNuSwaUsbDvSwXPRbhyDkH_EECMbv8PQX1RZ0fa7qlEhptzosYMRVz5Ik-36QZoC8IuBNyK81d8Sdxj31yJ7_RT2lOe53MZvoh72gZJUCJbg~~,615594290,1yGQl9q2wIO.search.279,生日福利|加班补助|保底工资|团建聚餐|零食下午茶|餐补|法定节假日三薪|五险一金|全勤奖|节日福利|工龄奖|绩效奖金|员工旅游|定期体检|住房补贴|节假日加班费|底薪加提成|带薪年假|年终奖|股票期权,,,钱塘区,金桥街,120.323223,30.330866,否,否,否,否,否,否,,否
全栈工程师,12-15K·13薪,1-3年,本科,杭州,1-3年|本科,Java|JavaScript|全栈无侧重|全栈项目经验,0,信公小安,互联网,100-499人,不需要融资,cd29d22babfff92403B60tu4Fg~~,周华民,高级前端开发工程师,否,3,2c973d63613c71a31XJy2NW-E1o~,c87b3dbe4524aecc1HF43dm_F1NR,TwTE7qV2bI6SO-W1dGqQMGelaWwqhE8RgFiv9VN4yFC-2dUxHEdCPFkFqsmiUv7JL5hrPkP0xwcsA_mHvjdgMZim2rCNUFPEYZuJfElvcCDMZCZNxMFx_K_eyTuwALJYV8AA5PVJ7cU~,615594290,1yGQl9q2wIO.search.280,定期体检|五险一金|补充医疗保险|节日福利|带薪年假|零食下午茶|年终奖|员工旅游,,,临平区,临平,120.303062,30.393593,否,否,否,否,否,否,,否
低代码开发全栈工程师,12-24K,5-10年,本科,杭州,5-10年|本科,全栈无侧重|JavaScript|Vue|Java|Node.js|全栈项目经验,0,杭州怯薛卫队通信科技,计算机软件,0-20人,,cef1a0ea995b9d0c1H153t65Els~,陈军,HR,否,3,a0fc9ae9ba1b71191nR83N69E1BV,ceb6c9fe1855235703d-3Nq6EVZS,S0E5AA9NkczJ--C1qOo3XXWKLvz3Wy3qGUk9JLIo4vzQeDuiCoprDUpG_hR6J4VACu5AfNNwpVTU8_01GCUTckRWLxh4PT0i8hB4RVGHgNGRBOWeO29BLeOaLP5aeeOgqcuhCv21bwJDSQ~~,615594290,1yGQl9q2wIO.search.281,,,,西湖区,古荡,120.110103,30.267224,否,否,否,否,否,否,,否
ai全栈工程师,15-30K,在校/应届,本科,杭州,在校/应届|本科,Golang|后端开发经验|全栈侧重后端|Node.js|计算机相关专业|React|前端开发经验|全栈项目经验|TypeScript|C/C++|全栈无侧重|MySQL/Redis/MongoDB|Python,5,杭州纵狐,互联网,0-20人,A轮,0eb541c2177c9cb71Hd939W4F1U~,曹先生,ceo,否,3,6bf3a13c9d2e301e0XB-3ty1FlFZ,72be4537f973df9003J43du-EVFV,G0iRzXlPfmR8E-k1XsGkcdcwHbEcTohaJQGsRgmlK4FPNqp6UOAHisoosPPZxXtjlSJwR3asvwEumuC9mcEMOy4AON8bPoRL_4gBjCj72ooT1NMMw0g-c-6By79rDg9VfmkiQema-wUzhg~~,615594290,1yGQl9q2wIO.search.282,加班补助|有无线网|免费班车|全勤奖,,,萧山区,义蓬,120.436809,30.269698,否,否,否,否,否,否,,否
核心业务开发｜全栈工程师｜数据平台可视化,40-70K,5-10年,本科,杭州,5-10年|本科,Golang|后端开发经验|JavaScript|Vue|全栈无侧重|Node.js|计算机相关专业|React|前端开发经验|英语读写能力良好|Python|全栈项目经验,0,某计算机软件公司,计算机软件,0-20人,,,齐瑞泽,猎头顾问,否,3,21e957b224a04e0f0XJz3t-0GVNZ,00a5206bd9ecb97b03J62NW-E1pS,9G0byd-YTh5IT-n1xnrQFxCfdPKVzGI9ATo0U4nlvs56ll3w8MitAvutU7DK14l1dhQD71zk8THp1wvhslxCCdA8U-vn7fO9uvwAt_lzRAt0ndoYIAKDxuSr4AppiI1XmMRHqcxjZbo7Ow~~,615594290,1yGQl9q2wIO.search.283,,,,,,120.194004,30.182808,是,否,否,是,否,否,,否
全栈开发工程师,30-60K·15薪,1-3年,本科,杭州,1-3年|本科,全栈无侧重|计算机相关专业|全栈项目经验,0,某企业服务公司,企业服务,0-20人,,,苏光荣,猎头顾问,否,3,e452748b686d8f880nR43N--GVRS,c7a8654bb31438741X1929y0FFFQ,W2lzgp-jMnreB-_1nFQJFWpqjbyhLAzpO4WfcycPOzvIPtX5Fk_Aapaf2LR59qTqVsM9JOAHcp6E1RqOSMxZsfQkHRffcKl1E2OKwIg6WY-qBrUMJQJaA6EFwHo1u2CgyVLqcoP3THDvlA~~,615594290,1yGQl9q2wIO.search.284,,,,,,120.02341,30.275318,是,否,否,是,否,否,,否
全栈研发工程师,8-13K,1-3年,大专,杭州,1-3年|大专,计算机相关专业|前端开发经验|后端开发经验,0,正天宠物,电子商务,20-99人,不需要融资,e7d6bfc382fd74941XB73dS1EFs~,黄先生,CEO,否,3,aee1052aa9d09edd33V92d2-Els~,ec93e1ffe1a43bdb1XJ62dq0E1RX,IigdH1ZyNQCIs-M1FNgEMngiQTyCYgIzod7VQGz__z6zBO47BA6f-Rr1qLRMzFn9MtihMyAxcEzwTOZb3dx_wqISKQ7gTFpl0Rr0fLIdEFT68A64nCeOUjdUm5uJfTzyibAtd-QW4x9f,615594290,1yGQl9q2wIO.search.285,五险一金|带薪年假|全勤奖|团建聚餐|年终奖,,,西湖区,西溪,120.076549,30.308702,否,否,否,否,否,否,,否
全栈工程师,20-40K·16薪,在校/应届,本科,杭州,在校/应届|本科,接受实习/在校生投递|Django/Flask|全栈无侧重|MySQL/Redis/MongoDB|React|英语读写能力良好|Python|全栈项目经验,5,北京鳄梨智面科技,互联网,0-20人,不需要融资,7e00147ecf3ba6891HNy09m9F1I~,桂冠,研发负责人,否,3,a4a6e6bce664672b0nJ-09i0E1NX,c20e9604c02c355203dz0tm7F1dU,_WtA-jGQtC4SF-Z17FV1Bafp4ZfMCtWBlTpa2c24tKyK3rGYb-90d4MRk1HuVxEKcjsGy1SUy1331iTruzOT5bz7VR24GsYucpmZ5kOQawmrh5N5cufr8qiXnqOlJaEVbBwdv_forx4blw~~,615594290,1yGQl9q2wIO.search.286,带薪年假|股票期权|五险一金,,,西湖区,西溪,120.129042,30.275449,否,否,否,否,否,否,,否
全栈软件开发工程师,8-11K,3-5年,本科,杭州,3-5年|本科,全栈侧重前端|全栈侧重后端|JavaScript|Vue|Java|Python|全栈项目经验|前端开发经验|后端开发经验,0,起点通信,通信/网络设备,20-99人,不需要融资,e3462dbbc4eaaf1f1XZ63tu-GVc~,胡先生,招聘者,否,3,d4bcf5eec80483420nF739u9F1ZR,ed97af8356d02c2603V62N24FltS,93iuEWT7FyeWM-p19yptkWXI0fjD9TriPe79UOzkkxhuZ3P7WUqVva92Kd9y4jZqhJqhDFr__4OqgZAVAaBkOVZ_gLce4Yr9lAxTepsCfWoHAe8iavf3zXEfXaAdtbATMDlHj-9fXCdCvA~~,615594290,1yGQl9q2wIO.search.287,保底工资|全勤奖|工龄奖|加班补助|节假日加班费|底薪加提成,,,钱塘区,白杨,120.345545,30.302257,否,否,否,否,否,否,,否
中级全栈工程师,10-14K,1-3年,本科,杭州,1-3年|本科,全栈侧重后端|Vue|React|Java|Python|Golang|MyBatis,0,浙通服,通信/网络设备,1000-9999人,未融资,326ec7fb187845fb1XN-3tq0FQ~~,赵先生,应用软件开发工程师,否,3,0e7b497fb82e11291HV-29i_FlE~,32d545f6233a4bdd03V53968F1pV,LjxjJ8JKc826W-M1uI8vNv_JUcgIGakQW9BsH-5srLt15tKBjuoHiO4GZGCf85gvhvvRXkOS90TXmvjemdLEviCJ46rGclaBom7_95dNOlUyiVBLp4twMbv85DCkcUkKe7gxNY5NNos~,615594290,1yGQl9q2wIO.search.288,五险一金,,,滨江区,星光大道,120.210229,30.207509,否,否,否,否,否,否,,否
AI Native 全栈工程师,20-40K,3-5年,本科,杭州,3-5年|本科,,0,交易哲学,人工智能,0-20人,天使轮,72318b5010008db203Z5296_F1E~,宋漪卉,HR Head,否,3,fcc4faf1edbc1b470XR609m8FVBT,35e17ec1306076e703Fy3ti6F1ZU,SLl3TR-wzr7Kk-P1L1lgwOIpx7BgtQ_TxOaeDeCcJf25eR4iWTFDbUn9-ao6FvzK4QDHuls67pvPXhdDlAihfWjjEHHfGB9iB_Twed86fpy6kOUrOL9CkkUbnOlrNrKlWDw4RUNmU4yVjw~~,615594290,1yGQl9q2wIO.search.289,五险一金,,,西湖区,西溪,120.086593,30.256945,否,否,否,否,否,否,,否
全栈工程师,8-12K,经验不限,本科,杭州,经验不限|本科,Java|CSS|Spring/Spring Boot|JavaScript|Vue|MyBatis|全栈无侧重|HTML|MySQL/Redis/MongoDB|ios|全栈项目经验|Android,0,杭州双梓星网络科技,互联网,0-20人,,3b4cbc196a01fa5d03R62921GVE~,安泽印,招聘者,否,3,786288ee94c90fc00XB_2dy1FVpT,4bd5892737cd38a303B829u5GFRR,87KilaYVHkv00-31jX1_Sm6CkQhZE3bpEAx4IC3sGiKq_2wkeAE8Xn576ufZkkfn4nuj3X2_ebbSBoBmn0KwgGRyCW-oGaE5f_CIqhIr8Xyqh6fI8EY0Ct2FVwRT2R2RtpNb7Vw8NAWfSA~~,615594290,1yGQl9q2wIO.search.290,,,,上城区,天城路沿线,120.20408,30.32111,否,否,否,否,否,否,,否
中级全栈工程师,12-22K·13薪,3-5年,本科,杭州,3-5年|本科,Vue|Java|.NET|全栈项目经验|前端开发经验,0,三花微通道,其他行业,1000-9999人,已上市,e196c58578ccb7880XB63Ni0,尚京蕊,应用运维主管,否,3,87c606e38669a7f60nd40t6_EFo~,ba64df2c95d2d7cb03B_39i6EVZW,jOEKxErrb9wqm-c1g9hOdDG2IKDLKHdIxQ9phGYXWU0QFa426mLZWsgNkGjuDVTicuWRSG3yO3AcwDQeT64eu2DEhjQcLHUsnfXPRmM5GaAiTNHXH34wPNrXh5NkOFuDLF4d9jma0w~~,615594290,1yGQl9q2wIO.search.291,五险一金|定期体检|年终奖|带薪年假|餐补|节日福利,,,钱塘区,工业园南,120.373562,30.290149,否,否,否,否,否,否,,否
全栈工程师,10-15K·13薪,经验不限,学历不限,杭州,经验不限|学历不限,PHP|React|Vue|SQL,0,奇禾网络,大数据,20-99人,未融资,d9be7305cc32221f1nB42d-5FlA~,徐士淮,技术总监,否,3,22a3650543ea2cec1HBz39m9F1U~,4c1ec3070d23bfdf1XZ50ty1EFRY,AfCncTcDFKQUg-b1iM6zHe1pzYvEVwiQb51c1aI-l5F7_kZGLWQmMlIeU0eurOdfs7vYETO98vgFmWbwJ7WFCZWsryK3SRDnxrPSyLOoStnvTYgKLYVBtVmjIBMQBYPn9PiC7DElOlSp,615594290,1yGQl9q2wIO.search.292,绩效奖金|节日福利|带薪年假|零食下午茶|夜班补助|加班补助|节假日加班费|有无线网|五险一金|年终奖,,,西湖区,翠苑,120.100659,30.300959,否,否,否,否,否,否,,否
